frequency,amb,flag,channel
581.0,3.75e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
581.1,3.51e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
581.2,3.3e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
581.3,3.12e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
581.4,2.98e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
581.5,2.82e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
581.6,2.7e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
581.7,2.6e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
581.8,2.51e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
581.9,2.43e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
582.0,2.34e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
582.1,2.26e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
582.2,2.18e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
582.3,2.14e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
582.4,2.12e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
582.5,2.11e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
582.6,2.09e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
582.7,2.09e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
582.8,2.07e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
582.9,2.03e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
583.0,2.05e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
583.1,2.05e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
583.2,2.06e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
583.3,2.07e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
583.4,2.11e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
583.5,2.15e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
583.6,2.15e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
583.7,2.12e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
583.8,2.12e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
583.9,1.57e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
584.0,1.56e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
584.1,1.55e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
584.2,1.53e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
584.3,1.49e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
584.4,1.47e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
584.5,1.46e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
584.6,1.45e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
584.7,1.43e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
584.8,1.41e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
584.9,1.4e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
585.0,1.38e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
585.1,1.36e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
585.2,1.34e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
585.3,1.33e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
585.4,1.33e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
585.5,1.32e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
585.6,1.32e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
585.7,1.34e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
585.8,1.34e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
585.9,1.34e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
586.0,1.36e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
586.1,1.38e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
586.2,4.83e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
586.3,1.42e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
586.4,4.83e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
586.5,1.43e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
586.6,1.44e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
586.7,1.49e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
586.8,4.92e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
586.9,4.9e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
587.0,4.9e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
587.1,4.91e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
587.2,4.89e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
587.3,4.86e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
587.4,4.88e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
587.5,4.95e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
587.6,4.96e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
587.7,4.98e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
587.8,5.03e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
587.9,5.05e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
588.0,5.11e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
588.1,5.2e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
588.2,5.26e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
588.3,5.29e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
588.4,5.32e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
588.5,5.32e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
588.6,5.23e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
588.7,5.18e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
588.8,5.18e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
588.9,5.17e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
589.0,5.23e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
589.1,5.29e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
589.2,1.47e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
589.3,1.41e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
589.4,1.34e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
589.5,1.27e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
589.6,1.23e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
589.7,1.18e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
589.8,1.15e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
589.9,1.1e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
590.0,1.03e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
590.1,9.72e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
590.2,9.27e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
590.3,8.88e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
590.4,8.58e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
590.5,8.31e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
590.6,8.03e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
590.7,7.8e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
590.8,7.5e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
590.9,7.25e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
591.0,6.98e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
591.1,6.74e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
591.2,6.53e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
591.3,6.37e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
591.4,6.34e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
591.5,6.29e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
591.6,6.2e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
591.7,6.12e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
591.8,6e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
591.9,7.18e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
592.0,7.28e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
592.1,7.51e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
592.2,7.81e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
592.3,8.16e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
592.4,8.47e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
592.5,6.36e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
592.6,6.31e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
592.7,6.37e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
592.8,6.47e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
592.9,6.66e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
593.0,6.83e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
593.1,7.01e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
593.2,7.3e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
593.3,5.49e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
593.4,5.75e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
593.5,6.08e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
593.6,6.5e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
593.7,6.89e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
593.8,7.25e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
593.9,7.69e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
594.0,8.22e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
594.1,8.7e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
594.2,9.24e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
594.3,9.95e-22,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
594.4,1.04e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
594.5,1.11e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
594.6,1.19e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
594.7,1.26e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
594.8,1.32e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
594.9,1.38e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
595.0,1.44e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
595.1,1.51e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
595.2,1.56e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
595.3,1.64e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
595.4,1.69e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
595.5,1.75e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
595.6,1.82e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
595.7,1.88e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
595.8,1.91e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
595.9,1.93e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
596.0,1.95e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
596.1,1.98e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
596.2,2.03e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
596.3,2.09e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
596.4,2.13e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
596.5,2.19e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
596.6,2.24e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
596.7,2.29e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
596.8,2.35e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
596.9,2.41e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
597.0,2.49e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
597.1,2.52e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
597.2,2.57e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
597.3,2.65e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
597.4,2.71e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
597.5,2.73e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
597.6,6.18e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE2_Z
597.7,2.81e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
597.8,2.85e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
597.9,2.88e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
598.0,2.93e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
602.0,6.59e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Y
602.1,6.39e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Y
602.2,6.29e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Y
602.3,6.23e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Y
602.4,6.11e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Y
602.5,6.03e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Y
602.6,4.06e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
602.7,3.86e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
602.8,3.88e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_X
602.9,3.88e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_X
603.0,3.94e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_X
603.1,3.54e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE2_Z
603.2,4.1e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_X
603.3,4.23e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_X
603.4,4.35e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_X
603.5,3.96e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE2_Z
603.6,2.55e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
603.7,2.48e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
603.8,2.43e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
603.9,2.4e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
604.0,2.36e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
604.1,2.32e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
604.2,2.29e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
604.3,2.27e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
604.4,2.28e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
604.5,1.02e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
604.6,2.26e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
604.7,2.27e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
604.8,2.3e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
604.9,2.34e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
605.0,2.36e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
605.1,1.03e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
605.2,1.03e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
605.3,2.4e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
605.4,2.43e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
605.5,2.42e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
605.6,2.42e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
605.7,2.45e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
605.8,2.49e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
605.9,2.53e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
606.0,2.55e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
606.1,2.58e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
606.2,2.6e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
606.3,2.62e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
606.4,2.63e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
606.5,2.67e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
606.6,2.66e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
606.7,2.66e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
606.8,2.67e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
606.9,1.09e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
607.0,2.71e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
607.1,2.73e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
607.2,2.76e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
607.3,2.74e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
607.4,2.73e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
607.5,2.75e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
607.6,2.79e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
607.7,2.82e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
607.8,2.82e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
607.9,2.82e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
608.0,2.88e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
608.1,2.94e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
608.2,2.99e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
608.3,3.05e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
608.4,3.12e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
608.5,3.16e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
608.6,3.21e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
608.7,3.28e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
608.8,3.34e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
608.9,3.46e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
609.0,3.53e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
609.1,1.61e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
609.2,3.68e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
609.3,3.74e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
609.4,3.75e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
609.5,3.74e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
609.6,3.7e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
609.7,3.67e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
609.8,3.65e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_Y
609.9,6.97e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE2_Z
610.0,8.23e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Y
610.1,8.19e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Y
610.2,8.16e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Y
610.3,8.06e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Y
610.4,8.09e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Y
610.5,8.11e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Y
610.6,6.45e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
610.7,4.5e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE2_Z
610.8,6.09e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
610.9,6.01e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
611.0,5.98e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_Z
611.1,3.8e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE2_Z
611.2,3.73e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE2_Z
611.3,3.7e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE2_Z
611.4,3.61e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_X
611.5,3.58e-21,Measured,L1:PEM-CS_ACC_PSL_TABLE1_X
611.6,1.37e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
611.7,1.31e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
611.8,1.28e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
611.9,1.25e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
612.0,1.21e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
612.1,1.2e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
612.2,1.2e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
612.3,1.19e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
612.4,1.19e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
612.5,1.19e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
612.6,1.15e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
612.7,1.17e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
612.8,1.18e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
612.9,1.19e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
613.0,1.19e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
613.1,1.21e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
613.2,1.22e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
613.3,1.22e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
613.4,1.23e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
613.5,1.25e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
613.6,1.25e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
613.7,1.23e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
613.8,1.22e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
613.9,1.22e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
614.0,1.23e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
614.1,1.26e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
614.2,1.28e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
614.3,1.28e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
614.4,1.28e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
614.5,1.29e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
614.6,1.32e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
614.7,1.29e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
614.8,1.29e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
614.9,1.29e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
615.0,1.3e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
615.1,1.28e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
615.2,1.28e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
615.3,1.28e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
615.4,1.28e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
615.5,1.27e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
615.6,1.25e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
615.7,1.25e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
615.8,1.24e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
615.9,1.23e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
616.0,1.23e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
616.1,1.21e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
616.2,1.2e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
616.3,1.18e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
616.4,1.16e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
616.5,1.15e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
616.6,1.13e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
616.7,1.1e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
616.8,1.07e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
616.9,1.06e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
617.0,1.05e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
617.1,1.03e-21,Measured,L1:PEM-CS_ACC_PSL_PERISCOPE_X
